RequestID,ArrivalTime,DelayTime,FinishTime,InitiatorID,TargetID,IOType,Size,VolumeID,Offset
5398,29461109,23554169,53015278,3,0,1,1024,21,2208719937
5399,29466550,23549242,53015792,2,0,1,14848,19,5980299856
5400,29470151,23545664,53015815,5,0,1,5632,25,6058428893
5401,29470299,16682976,46153275,3,0,0,28160,21,18240422
5402,29472889,23543762,53016651,1,0,1,4096,5,8163011159
5403,29473900,16631437,46105337,8,0,0,14848,1,5155192278
5404,29485630,16730624,46216254,8,0,0,38400,1,1751889640
5405,29489630,16485227,45974857,1,0,0,2560,5,921168723
5406,29502249,23557042,53059291,1,0,1,3072,5,5126938791
5407,29507489,16570996,46078485,4,0,0,512,25,2014973087
5408,29509429,16583331,46092760,4,0,0,1024,25,8782969474
5409,29512920,16720673,46233593,8,0,0,56832,1,3896208061
5410,29513791,23545523,53059314,7,0,1,2048,21,5408372505
5411,29514950,16649736,46164686,1,0,0,512,5,784324284
5412,29525711,23533634,53059345,7,0,1,6656,21,5284417413
5413,29527780,23531588,53059368,2,0,1,2048,19,9983516559
5414,29528341,23531050,53059391,7,0,1,5120,21,7328456109
5415,29529429,16821662,46351091,3,0,0,57344,21,2388712961
5416,29540560,23582525,53123085,3,0,1,22528,21,1566036004
5417,29552789,23580279,53133068,8,0,1,45056,1,4660782734
5418,29554961,23578138,53133099,5,0,1,2560,25,3099719649
5419,29563809,23569855,53133664,1,0,1,2560,5,1176698840
5420,29567650,23585789,53153439,2,0,1,1536,19,3001268714
5421,29574861,23579564,53154425,5,0,1,1536,25,8947135161
5422,29575609,23580442,53156051,1,0,1,2560,5,890752156
5423,29584409,16653690,46238099,4,0,0,512,25,7061387357
5424,29584559,23572478,53157037,1,0,1,1536,5,795372955
5425,29584900,23575043,53159943,2,0,1,4608,19,531908102
5426,29584911,23576018,53160929,7,0,1,1536,21,9331725457
5427,29585701,23575574,53161275,5,0,1,512,25,2382082680
5428,29590760,23572615,53163375,2,0,1,11776,19,3670858905
5429,29595279,23601159,53196438,8,0,1,5632,1,5791218927
5430,29595539,23600922,53196461,3,0,1,1536,21,978733804
5431,29599811,23596877,53196688,5,0,1,1024,25,33644241
5432,29601829,23596165,53197994,8,0,1,2048,1,1988940747
5433,29602500,23596480,53198980,2,0,1,1536,19,9048527296
5434,29615539,23584747,53200286,3,0,1,2048,21,2068145258
5435,29625051,23576861,53201912,7,0,1,2560,21,352854256
5436,29630780,16897931,46528711,8,0,0,13824,1,5707537858
5437,29645039,17148257,46793296,4,0,0,512,25,1171955087
5438,29655269,16886391,46541660,4,0,0,1024,25,9238255750
5439,29657009,17056225,46713234,3,0,0,18432,21,6302136029
5440,29660131,23542127,53202258,7,0,1,512,21,8672520528
5441,29669669,23534215,53203884,3,0,1,2560,21,7260853642
5442,29679651,23582448,53262099,5,0,1,10752,25,9464899539
5443,29684740,17098367,46783107,8,0,0,108544,1,8942802464
5444,29691549,16848906,46540455,3,0,0,1024,21,4730523195
5445,29705309,23556813,53262122,3,0,1,4096,21,1503313270
5446,29708060,16998102,46706162,8,0,0,3584,1,3766469356
5447,29712851,23549294,53262145,5,0,1,6144,25,4131749754
5448,29722650,17018793,46741443,1,0,0,512,5,9372947150
5449,29723431,23538737,53262168,7,0,1,3072,21,196281319
5450,29730159,16983277,46713436,4,0,0,512,25,4296371743
5451,29733069,17010264,46743333,3,0,0,3584,21,779276083
5452,29735110,17188089,46923199,8,0,0,41984,1,4476406879
5453,29747290,16992617,46739907,1,0,0,512,5,9449604284
5454,29750459,23511732,53262191,3,0,1,11776,21,10374410633
5455,29750841,23549759,53300600,7,0,1,512,21,3087124621
5456,29756391,23545515,53301906,7,0,1,2048,21,3762580125
5457,29757729,23544331,53302060,8,0,1,8704,1,2770395619
5458,29769029,23533185,53302214,8,0,1,8704,1,4707197976
5459,29780741,23526183,53306924,7,0,1,2048,21,5415013002
5460,29780851,23570192,53351043,5,0,1,1536,25,10215558586
5461,29785490,17065833,46851323,1,0,0,512,5,7406663740
5462,29786059,23565445,53351504,3,0,1,10240,21,1134404740
5463,29789899,23566111,53356010,8,0,1,7168,1,4451511871
5464,29790499,23572620,53363119,3,0,1,12800,21,2490003363
5465,29796801,23566882,53363683,5,0,1,10752,25,3413164705
5466,29801839,17074632,46876471,3,0,0,9216,21,2414040713
5467,29804129,23570574,53374703,8,0,1,9216,1,640745051
5468,29804280,23573329,53377609,0,0,1,4608,8,4085055589
5469,29818269,23559686,53377955,8,0,1,512,1,8181638416
5470,29820760,16975845,46796605,1,0,0,1024,5,3964033219
5471,29834361,23546500,53380861,7,0,1,4608,21,8926816393
5472,29837661,23545466,53383127,7,0,1,3584,21,6651936760
5473,29842139,23558119,53400258,8,0,1,7680,1,8872264518
5474,29850580,23549701,53400281,6,0,1,3584,17,2847203442
5475,29850649,23549655,53400304,3,0,1,9216,21,6237111934
5476,29850729,23549598,53400327,8,0,1,2048,1,10124497663
5477,29852599,23547751,53400350,8,0,1,13312,1,4674817560
5478,29853080,23592241,53445321,3,0,1,10240,21,1959210006
5479,29859571,17065523,46925094,2,0,0,6144,19,6680179985
5480,29861551,23604577,53466128,7,0,1,2048,21,7902952231
5481,29864021,23602130,53466151,5,0,1,1536,25,215219123
5482,29864921,23601253,53466174,7,0,1,8704,21,6048899262
5483,29868590,23597607,53466197,6,0,1,2560,17,2027040425
5484,29871051,23595169,53466220,7,0,1,512,21,9163910518
5485,29877521,23588722,53466243,7,0,1,512,21,10552566612
5486,29881620,17049552,46931172,8,0,0,2048,1,5962482976
5487,29884970,16967143,46852113,1,0,0,1536,5,4191228282
5488,29890111,23576155,53466266,5,0,1,4096,25,40635725
5489,29897810,23589149,53486959,3,0,1,1024,21,1640539318
5490,29899159,16897111,46796270,4,0,0,2048,25,3527625847
5491,29906869,23580113,53486982,8,0,1,512,1,4743213128
5492,29917830,17303282,47221112,1,0,0,512,5,9176735614
5493,29919430,23629525,53548955,0,0,1,49664,8,7292497015
5494,29920220,23873354,53793574,0,0,1,125952,8,3755416797
5495,29932250,17316947,47249197,8,0,0,89600,1,5317473994
5496,29932740,17178991,47111731,8,0,0,98304,1,8355785750
5497,29934359,23912773,53847132,3,0,1,7168,21,10481541390
5498,29937639,23909839,53847478,8,0,1,512,1,3525840314
5499,29939030,17270219,47209249,8,0,0,119808,1,4485609930
5500,29958001,23890463,53848464,5,0,1,1536,25,8612640683
5501,29960429,23891581,53852010,1,0,1,5632,5,5796633318
5502,29962139,23890435,53852574,1,0,1,10752,5,837181887
5503,29963710,24089156,54052866,0,0,1,93184,8,10546016583
5504,29969689,24083200,54052889,1,0,1,1536,5,7312395702
5505,29972061,24085866,54057927,7,0,1,1536,21,8849886038
5506,29972539,24085411,54057950,3,0,1,3072,21,4023964440
5507,29975621,24082360,54057981,7,0,1,10752,21,10454556542
5508,29976160,24081844,54058004,6,0,1,11264,17,9330028739
5509,29977351,24087430,54064781,5,0,1,9216,25,2160894711
5510,29981280,17279038,47260318,5,0,0,27648,25,4541114053
5511,29985861,24110542,54096403,7,0,1,10752,21,6498637079
5512,29986521,24109905,54096426,7,0,1,6656,21,8828908010
5513,29988450,24107999,54096449,2,0,1,512,19,5843337844
5514,29988880,17306302,47295182,8,0,0,10240,1,148668188
5515,29993260,24103212,54096472,0,0,1,1536,8,4413521503
5516,29994821,24101674,54096495,7,0,1,13312,21,8712014808
5517,30009930,17067581,47077511,5,0,0,28160,25,10210709499
5518,30015140,24085554,54100694,6,0,1,2560,17,4568807448
5519,30017711,24092501,54110212,7,0,1,18432,21,389712120
5520,30024310,17377462,47401772,8,0,0,31744,1,5420187922
5521,30032750,17256824,47289574,5,0,0,18432,25,3833257777
5522,30034509,24078439,54112948,8,0,1,2560,1,9666321197
5523,30038601,24127729,54166330,5,0,1,2048,25,6392815690
5524,30044020,17358087,47402107,8,0,0,1024,1,1618117115
5525,30044130,24148011,54192141,0,0,1,75776,8,702870228
5526,30048730,24164147,54212877,0,0,1,26112,8,759885970
5527,30050099,24164084,54214183,3,0,1,2048,21,86339066
5528,30050191,24173404,54223595,5,0,1,11776,25,2417824218
5529,30051979,24174522,54226501,3,0,1,4608,21,2174411518
5530,30059650,17283955,47343605,1,0,0,2048,5,10542236115
5531,30063840,17369975,47433815,5,0,0,70144,25,757804139
5532,30067400,17224075,47291475,1,0,0,512,5,10366856474
5533,30067850,24168356,54236206,6,0,1,3584,17,2003916606
5534,30071439,24168525,54239964,1,0,1,2560,5,10136764621
5535,30076910,24229219,54306129,6,0,1,8704,17,5254538478
5536,30078289,17359316,47437605,3,0,0,12288,21,9306557938
5537,30080349,24225803,54306152,1,0,1,13312,5,2800293621
5538,30081420,17363439,47444859,5,0,0,9728,25,6260747963
5539,30082859,24223316,54306175,3,0,1,16896,21,2966365418
5540,30085449,24247661,54333110,3,0,1,2048,21,288113749
5541,30093260,24241156,54334416,6,0,1,2048,17,5900695308
5542,30097560,24248497,54346057,0,0,1,6656,8,5102765024
5543,30103280,17338592,47441872,8,0,0,11776,1,5366189633
5544,30108649,24246261,54354910,1,0,1,15872,5,911040233
5545,30113319,17671474,47784793,3,0,0,75776,21,1899231605
5546,30117130,24264648,54381778,0,0,1,38912,8,5970644774
5547,30117990,17451652,47569642,8,0,0,89088,1,2210588688
5548,30137279,24274200,54411479,1,0,1,4096,5,9009144826
5549,30140051,24271451,54411502,7,0,1,4608,21,5812845724
5550,30140530,24273145,54413675,6,0,1,2048,17,1679564211
5551,30146810,24269451,54416261,3,0,1,4096,21,2781066045
5552,30155401,24261731,54417132,7,0,1,12288,21,5541209635
5553,30159600,24369904,54529504,0,0,1,128000,8,2902679199
5554,30163510,17765019,47928529,8,0,0,3072,1,4884305625
5555,30167950,24440512,54608462,0,0,1,44032,8,737775492
5556,30168720,24439765,54608485,0,0,1,9216,8,574986465
5557,30169610,24445379,54614989,3,0,1,13312,21,7479665779
5558,30173889,17587793,47761682,3,0,0,122880,21,9472943803
5559,30177259,24437986,54615245,8,0,1,9216,1,5333837306
5560,30193981,24432711,54626692,5,0,1,4096,25,2278117299
5561,30194549,24432809,54627358,1,0,1,1024,5,655701830
5562,30199460,17588952,47788412,5,0,0,11776,25,500587920
5563,30199840,17476382,47676222,1,0,0,512,5,6256329548
5564,30202539,24425485,54628024,3,0,1,1024,21,4942330185
5565,30210189,17639423,47849612,3,0,0,13824,21,8811134239
5566,30213860,17466241,47680101,1,0,0,1024,5,2305513032
5567,30229619,24399071,54628690,1,0,1,11264,5,3614488168
5568,30232249,17950363,48182612,3,0,0,11264,21,9317557488
5569,30235851,24445441,54681292,5,0,1,3072,25,800810960
5570,30251450,24429865,54681315,4,0,1,4096,25,3107786456
5571,30256109,24425229,54681338,1,0,1,12288,5,2174433799
5572,30256550,17922607,48179157,5,0,0,223744,25,3693488614
5573,30257029,24430907,54687936,3,0,1,18432,21,9837740484
5574,30259329,17566766,47826095,3,0,0,51200,21,8477439910
5575,30265690,17679175,47944865,8,0,0,51712,1,2385426653
5576,30268930,17715411,47984341,5,0,0,5120,25,8451301948
5577,30269401,24418558,54687959,5,0,1,6144,25,6371315914
5578,30270740,24418459,54689199,6,0,1,4096,17,6569912132
5579,30273289,24416064,54689353,3,0,1,8704,21,4834106824
5580,30274490,17741133,48015623,1,0,0,512,5,10109912585
5581,30279540,17610336,47889876,1,0,0,1024,5,2474374791
5582,30280010,17628237,47908247,1,0,0,512,5,990640067
5583,30280349,24466598,54746947,3,0,1,45568,21,9934269999
5584,30281801,24466452,54748253,7,0,1,2048,21,571557849
5585,30283649,24467681,54751330,1,0,1,2560,5,10451221645
5586,30283889,24467578,54751467,1,0,1,15872,5,3151057717
5587,30284479,24478392,54762871,1,0,1,512,5,1567760409
5588,30289740,17691041,47980781,1,0,0,512,5,2679744706
5589,30302189,24596547,54898736,3,0,1,108544,21,9236176987
5590,30303120,17880326,48183446,1,0,0,512,5,2956087863
5591,30303680,24598672,54902352,0,0,1,16384,8,1474828552
5592,30308710,24594718,54903428,0,0,1,13312,8,7529751938
5593,30312399,24609711,54922110,3,0,1,17408,21,10426828445
5594,30314991,24628186,54943177,5,0,1,3584,25,4971693913
5595,30316119,24627081,54943200,1,0,1,1536,5,8837544743
5596,30318710,17736693,48055403,5,0,0,52736,25,6273643119
5597,30325040,24618183,54943223,2,0,1,1024,19,8142781230
5598,30329839,24613407,54943246,1,0,1,6144,5,7681772400
5599,30331079,24698148,55029227,3,0,1,75776,21,1977058113
5600,30342520,17854544,48197064,5,0,0,10752,25,10628841991
5601,30344859,24781505,55126364,3,0,1,121344,21,8435839944
5602,30348271,24817498,55165769,5,0,1,23552,25,2227128555
5603,30350029,24910641,55260670,3,0,1,71168,21,2661203035
5604,30351389,17893052,48244441,3,0,0,68608,21,6321242374
5605,30354610,17839155,48193765,5,0,0,33792,25,5069700948
5606,30357331,24903362,55260693,5,0,1,8704,25,3999860010
5607,30357890,17656509,48014399,1,0,0,1536,5,7831807759
5608,30358670,17653485,48012155,8,0,0,14336,1,3296861160
5609,30359021,24901695,55260716,5,0,1,1024,25,4199252982
5610,30369439,24891300,55260739,1,0,1,1024,5,580947320
5611,30370441,24890321,55260762,5,0,1,512,25,7365197806
5612,30371089,24889696,55260785,1,0,1,2048,5,9313164014
5613,30373961,24890878,55264839,7,0,1,6656,21,9451254903
5614,30391790,18082047,48473837,8,0,0,43008,1,2010915457
5615,30397600,17702368,48099968,1,0,0,1024,5,7646941658
5616,30398510,17824161,48222671,8,0,0,83968,1,10494231881
5617,30406390,17993652,48400042,8,0,0,24064,1,1558813311
5618,30410550,24867051,55277601,2,0,1,1024,19,4526974774
5619,30416620,24872918,55289538,2,0,1,17408,19,7454228218
5620,30419970,24883930,55303900,2,0,1,1024,19,10073996650
5621,30428849,17754410,48183259,3,0,0,2048,21,6563265808
5622,30433391,24871175,55304566,7,0,1,1024,21,3430525148
5623,30436549,24868273,55304822,3,0,1,9216,21,9283823740
5624,30437609,24894249,55331858,3,0,1,24576,21,5752861236
5625,30437919,24926292,55364211,3,0,1,55808,21,6040012916
5626,30446819,17848799,48295618,3,0,0,33280,21,4026028758
5627,30448479,24922194,55370673,3,0,1,4608,21,5167883621
5628,30450369,24929419,55379788,1,0,1,26112,5,10612520081
5629,30451229,17938003,48389232,3,0,0,86016,21,7008726548
5630,30452650,17770824,48223474,9,0,0,2560,4,1936453312
5631,30459459,24922736,55382195,1,0,1,13312,5,2730940377
5632,30460080,24934274,55394354,2,0,1,16384,19,9570653108
5633,30462760,24938372,55401132,2,0,1,16384,19,2374197360
5634,30463831,24967926,55431757,5,0,1,512,25,6363402911
5635,30464319,24969064,55433383,1,0,1,2560,5,2970464729
5636,30465391,24982246,55447637,7,0,1,4096,21,518360811
5637,30471501,24976802,55448303,5,0,1,1024,25,4495124085
5638,30472209,18288201,48760410,3,0,0,82432,21,1109782384
5639,30473299,25038917,55512216,3,0,1,97792,21,5757289710
5640,30481379,25058619,55539998,3,0,1,17920,21,2094892104
5641,30482460,18032829,48515289,7,0,0,2560,21,4987494660
5642,30490290,25050476,55540766,2,0,1,11776,19,5229307230
5643,30497060,25047135,55544195,2,0,1,3584,19,1474501058
5644,30498579,25061093,55559672,3,0,1,44032,21,5843971957
5645,30502969,25073267,55576236,3,0,1,6656,21,2293776390
5646,30503680,17953795,48457475,5,0,0,37376,25,7885590908
5647,30511151,25075800,55586951,7,0,1,2048,21,2784486539
5648,30514020,17900789,48414809,1,0,0,512,5,5650580105
5649,30517931,25072886,55590817,5,0,1,6144,25,3551547533
5650,30522890,17869797,48392687,8,0,0,11264,1,3301413728
5651,30528700,18157085,48685785,8,0,0,52224,1,2771960851
5652,30532599,25063044,55595643,3,0,1,7680,21,5888642081
5653,30533330,25066663,55599993,2,0,1,3584,19,2382281880
5654,30538121,25063422,55601543,7,0,1,12288,21,476966077
5655,30538330,18129001,48667331,8,0,0,40960,1,4718577358
5656,30540899,25104531,55645430,1,0,1,1536,5,5725688999
5657,30541980,18045150,48587130,5,0,0,87040,25,6739269410
5658,30547809,25097644,55645453,1,0,1,11264,5,10008264433
5659,30548661,25096815,55645476,5,0,1,1024,25,5673765153
5660,30557210,18071551,48628761,8,0,0,15360,1,5806211716
5661,30557699,25173389,55731088,3,0,1,60928,21,3065788402
5662,30563230,25199691,55762921,2,0,1,20992,19,7965516332
5663,30574300,18190368,48764668,8,0,0,13824,1,10377095613
5664,30575771,25217616,55793387,7,0,1,5632,21,7645280251
5665,30582210,18268293,48850503,5,0,0,61952,25,8911866875
5666,30582320,18137920,48720240,5,0,0,34304,25,674320527
5667,30586431,25206987,55793418,7,0,1,2560,21,10570768647
5668,30588030,18081820,48669850,5,0,0,8192,25,2856927137
5669,30595621,25197820,55793441,7,0,1,4608,21,3959792048
5670,30603809,25189655,55793464,3,0,1,7680,21,5171415227
5671,30608930,25184557,55793487,2,0,1,1024,19,771003423
5672,30612469,25181041,55793510,3,0,1,2560,21,6545579005
5673,30614899,25178634,55793533,3,0,1,1024,21,9539270965
5674,30617010,18006546,48623556,1,0,0,512,5,6637136001
5675,30624491,25169065,55793556,5,0,1,7680,25,7107564938
5676,30630159,25163420,55793579,1,0,1,1536,5,2977995869
5677,30634940,18138799,48773739,5,0,0,29696,25,2719658958
5678,30638989,18272632,48911621,3,0,0,20480,21,129307035
5679,30642199,25151403,55793602,3,0,1,512,21,3715113074
5680,30644181,25150932,55795113,7,0,1,3584,21,6026603497
5681,30644569,25151530,55796099,3,0,1,1536,21,2602943185
5682,30654520,18124945,48779465,1,0,0,1024,5,8567492726
5683,30656421,25140024,55796445,7,0,1,512,21,6361553421
5684,30660731,25136060,55796791,5,0,1,512,25,2936348603
5685,30673701,25125996,55799697,5,0,1,4608,25,3959956530
5686,30680039,25121924,55801963,3,0,1,3584,21,7609015369
5687,30680620,18181804,48862424,8,0,0,6656,1,10120927116
5688,30697619,25107250,55804869,1,0,1,4608,5,2036935190
5689,30699199,25106336,55805535,3,0,1,1024,21,318065028
5690,30705619,25102938,55808557,3,0,1,16384,21,9311791330
5691,30712589,25099834,55812423,3,0,1,6144,21,10678174871
5692,30713190,18224778,48937968,8,0,0,4096,1,7321142730
5693,30727470,25087539,55815009,9,0,1,4096,4,1553964485
5694,30729110,18275318,49004428,8,0,0,7168,1,1943034306
5695,30737649,25079626,55817275,1,0,1,3584,5,2526983261
5696,30737979,25080922,55818901,1,0,1,2560,5,5146827728
5697,30743540,25079227,55822767,4,0,1,6144,25,8615771727
5698,30748611,25074502,55823113,7,0,1,512,21,5439012101
5699,30757859,25068800,55826659,3,0,1,5632,21,538640324
5700,30757920,18546684,49304604,5,0,0,128000,25,2468653652
5701,30759031,25105913,55864944,5,0,1,6144,25,1800522369
5702,30761689,25103278,55864967,3,0,1,3584,21,9721201016
5703,30762150,18425156,49187306,1,0,0,512,5,1899642016
5704,30766380,18231999,48998379,8,0,0,71168,1,6108346389
5705,30769080,25095998,55865078,4,0,1,12288,25,8902027562
5706,30771929,25126186,55898115,3,0,1,512,21,9442496012
5707,30808810,18517547,49326357,8,0,0,46592,1,2506284331
5708,30811200,18356045,49167245,5,0,0,72704,25,9389636069
5709,30816770,18281424,49098194,8,0,0,15872,1,8810759055
5710,30820519,25077619,55898138,1,0,1,512,5,493432757
5711,30824401,25074563,55898964,5,0,1,15872,25,3973861118
5712,30827310,25071677,55898987,4,0,1,512,25,7467627416
5713,30830979,25068031,55899010,3,0,1,5120,21,7807092657
5714,30836061,25062972,55899033,7,0,1,2560,21,9183015923
5715,30839390,18235628,49075018,1,0,0,512,5,4805482685
5716,30878990,18485056,49364046,8,0,0,54784,1,6108340323
5717,30881210,25017846,55899056,4,0,1,1536,25,110096417
5718,30882810,18326277,49209087,1,0,0,512,5,3663549641
5719,30884800,25018505,55903305,4,0,1,7680,25,5932905849
5720,30885061,25022110,55907171,5,0,1,6144,25,1432239103
5721,30895449,25019306,55914755,1,0,1,4096,5,9371718906
5722,30908731,25009708,55918439,5,0,1,512,25,606576030
5723,30909979,18402159,49312138,3,0,0,24576,21,2301015924
5724,30914649,18552472,49467121,3,0,0,37888,21,4299112216
5725,30918261,25002124,55920385,5,0,1,3072,25,7630357834
5726,30918860,18504634,49423494,5,0,0,88576,25,8419717665
5727,30922430,18266412,49188842,1,0,0,512,5,7346765991
5728,30929139,18557996,49487135,3,0,0,36864,21,6933843736
5729,30930620,25032158,55962778,0,0,1,42496,8,395422017
5730,30937180,18550454,49487634,1,0,0,1536,5,8874384749
5731,30939939,18535941,49475880,3,0,0,28672,21,4640313468
5732,30948491,25024993,55973484,5,0,1,2560,25,4108619608
5733,30956401,25019669,55976070,5,0,1,4096,25,8095760448
5734,30964481,25011935,55976416,5,0,1,512,25,9025524834
5735,30968190,18546024,49514214,5,0,0,13824,25,5377643575
5736,30969950,25018925,55988875,4,0,1,5632,25,2321105109
5737,30979529,25010652,55990181,3,0,1,2048,21,7170686252
5738,30980279,25024657,56004936,3,0,1,5120,21,921768502
5739,30981649,25024593,56006242,3,0,1,2048,21,3675051712
5740,30981750,25045545,56027295,0,0,1,27136,8,8072874171
5741,30985670,25089334,56075004,4,0,1,1024,25,9746839260
5742,30986600,25088435,56075035,0,0,1,16384,8,3349671824
5743,30991011,25086820,56077831,7,0,1,5120,21,664469027
5744,30991161,25087336,56078497,5,0,1,1024,25,7958626175
5745,30991860,18612286,49604146,1,0,0,512,5,5704319534
5746,30998390,18388382,49386772,8,0,0,33280,1,8942506168
5747,31004959,25076764,56081723,1,0,1,5120,5,5832350814
5748,31010150,18316698,49326848,8,0,0,1536,1,3706578964
5749,31012710,25069359,56082069,4,0,1,512,25,8424876515
5750,31018099,25064738,56082837,3,0,1,11776,21,5392251037
5751,31018749,25098803,56117552,3,0,1,3072,21,920797173
5752,31027030,25090545,56117575,4,0,1,8704,25,4770486267
5753,31044760,25073182,56117942,4,0,1,512,25,3197664622
5754,31057460,18571558,49629018,8,0,0,44544,1,7636849011
5755,31065029,25053259,56118288,3,0,1,512,21,1073116138
5756,31072660,25058814,56131474,0,0,1,54784,8,151594610
5757,31077490,18353819,49431309,1,0,0,1024,5,7292781778
5758,31079380,18513920,49593300,8,0,0,35328,1,924420653
5759,31080571,25101161,56181732,5,0,1,4096,25,8834855852
5760,31086350,18690491,49776841,5,0,0,39424,25,6683161410
5761,31093289,25088466,56181755,3,0,1,4608,21,5686491382
5762,31093490,25088288,56181778,4,0,1,3584,25,2203723481
5763,31094651,25089312,56183963,5,0,1,3584,25,9302055943
5764,31102970,25130671,56233641,0,0,1,51712,8,5804459213
5765,31104161,25178049,56282210,5,0,1,4096,25,340706112
5766,31112231,25172071,56284302,5,0,1,6144,25,2549379808
5767,31117560,18956584,50074144,5,0,0,39424,25,1254232241
5768,31122390,18451228,49573618,5,0,0,512,25,7375456707
5769,31125500,18475040,49600540,1,0,0,2048,5,6833519050
5770,31135410,25226325,56361735,0,0,1,71168,8,1014709536
5771,31140761,25220997,56361758,5,0,1,10752,25,6224662963
5772,31140790,25243322,56384112,0,0,1,27136,8,4698025508
5773,31141360,18805399,49946759,8,0,0,67584,1,6892250338
5774,31141720,18599692,49741412,5,0,0,28160,25,7720943118
5775,31159560,18559491,49719051,1,0,0,1024,5,10192903706
5776,31167420,18558890,49726310,8,0,0,2048,1,564356313
5777,31169650,18642502,49812152,1,0,0,1024,5,10502387968
5778,31172350,18801410,49973760,8,0,0,44032,1,2414634581
5779,31180679,25203464,56384143,1,0,1,3072,5,3152264174
5780,31181920,25202246,56384166,4,0,1,1536,25,9698372018
5781,31184401,25199788,56384189,5,0,1,512,25,624726379
5782,31191469,25215082,56406551,3,0,1,16896,21,2530980310
5783,31197949,25208625,56406574,1,0,1,512,5,2699120165
5784,31206350,25207446,56413796,4,0,1,6144,25,6826752985
5785,31207350,18892258,50099608,8,0,0,32256,1,3531349929
5786,31207410,19125962,50333372,5,0,0,230912,25,1671705066
5787,31211971,25201848,56413819,5,0,1,512,25,7888946916
5788,31218049,25195793,56413842,1,0,1,3584,5,7482773089
5789,31222539,25206357,56428896,3,0,1,6656,21,3499339296
5790,31231929,25229841,56461770,3,0,1,9216,21,821549615
5791,31234200,25231204,56465404,4,0,1,2560,25,1602225153
5792,31235719,25229708,56465427,1,0,1,7168,5,7102159812
5793,31236361,25229089,56465450,5,0,1,7168,25,8453257355
5794,31237310,18930836,50168146,8,0,0,72704,1,7260547229
5795,31242720,18966633,50209353,5,0,0,135168,25,9365230344
5796,31254829,25211336,56466165,1,0,1,7168,5,7507755968
5797,31256970,18884253,50141223,1,0,0,3072,5,8931569073
5798,31257230,25220164,56477394,0,0,1,12800,8,1969933571
5799,31257860,25222834,56480694,6,0,1,2560,17,4014235344
5800,31260850,19158888,50419738,8,0,0,71168,1,8908758515
5801,31265509,25216491,56482000,1,0,1,2048,5,4609118692
5802,31267560,18989272,50256832,5,0,0,12800,25,475213175
5803,31277270,25208276,56485546,6,0,1,5632,17,8668565327
5804,31295880,19053611,50349491,5,0,0,52224,25,2988511937
5805,31297420,25191701,56489121,4,0,1,8704,25,8615760886
5806,31302300,25189727,56492027,4,0,1,4608,25,7655025226
5807,31306310,25188943,56495253,6,0,1,5120,17,496695540
5808,31308150,19043617,50351767,8,0,0,7168,1,5537100614
5809,31314540,19070409,50384949,5,0,0,9728,25,5840414173
5810,31314840,25182999,56497839,6,0,1,4096,17,6696597043
5811,31316340,25195479,56511819,4,0,1,1536,25,4830161905
5812,31322490,25193835,56516325,4,0,1,7168,25,10190574337
5813,31324990,25247612,56572602,4,0,1,19456,25,8481547895
5814,31327971,25255149,56583120,5,0,1,3584,25,655150299
5815,31328340,19345028,50673368,8,0,0,18432,1,1173576093
5816,31330591,25266617,56597208,5,0,1,35328,25,5342393744
5817,31335100,19293003,50628103,8,0,0,93696,1,5663270123
5818,31337130,25267905,56605035,6,0,1,512,17,10337501149
5819,31341509,25263782,56605291,1,0,1,9216,5,10118715657
5820,31346709,25271223,56617932,3,0,1,1024,21,7591723177
5821,31355159,25266959,56622118,3,0,1,6656,21,1875102255
5822,31355531,25278033,56633564,5,0,1,46080,25,8208459927
5823,31359569,25283998,56643567,1,0,1,1024,5,8682212919
5824,31363891,25280956,56644847,5,0,1,14336,25,6528491672
5825,31364841,25417045,56781886,5,0,1,31232,25,1078778154
5826,31365079,25416830,56781909,1,0,1,12288,5,8486363704
5827,31366090,25415842,56781932,2,0,1,2048,19,7499689515
5828,31368391,25413628,56782019,5,0,1,20992,25,1276740493
5829,31376700,19333770,50710470,8,0,0,96256,1,10580187188
5830,31380760,19016484,50397244,1,0,0,1536,5,700370683
5831,31386590,19090391,50476981,5,0,0,25600,25,4670946730
5832,31392101,25421027,56813128,5,0,1,10752,25,9533634108
5833,31406451,25473763,56880214,5,0,1,60416,25,3317141857
5834,31410631,25670944,57081575,5,0,1,49664,25,5678503952
5835,31418281,25675105,57093386,5,0,1,15872,25,6827585811
5836,31426741,25986485,57413226,5,0,1,130560,25,8133020934
5837,31428220,19239486,50667706,5,0,0,13824,25,3632306160
5838,31430710,19232761,50663471,8,0,0,26624,1,5376943123
5839,31447829,25983383,57431212,1,0,1,4096,5,6226316205
5840,31448071,25983164,57431235,7,0,1,3584,21,7059870912
5841,31453580,25977678,57431258,6,0,1,11264,17,5117599124
5842,31477780,19297616,50775396,5,0,0,64512,25,8631635343
5843,31478850,19239081,50717931,1,0,0,1536,5,188698514
5844,31484271,25947010,57431281,5,0,1,26112,25,10456307269
5845,31490430,19189954,50680384,1,0,0,512,5,8276601601
5846,31490520,25942539,57433059,9,0,1,1536,4,159609213
5847,31508140,19361010,50869150,5,0,0,55808,25,8157744484
5848,31517700,19193261,50710961,1,0,0,1536,5,8507213611
5849,31520560,19211291,50731851,8,0,0,8192,1,6684932704
5850,31524900,19557035,51081935,8,0,0,31744,1,6313257288
